MC_Stationary,TD_Stationary,MC_Shift,TD_Shift
-195.85962494383332,-127.44706911564991,-158.80524500895464,-34.63943011087012
-159.5382504809086,-138.62510261422085,-170.45657654577556,-42.40784553598698
-258.8546702113551,-120.91717938557429,-40.0,-60.9789360351893
-291.22366507002505,-150.4761689045788,-176.68479106119995,-86.9548901052909
-181.2911331519607,-95.45114899793597,-61.73912800739305,-102.47915642466582
-181.66803272563848,-203.32060807941457,-60.783353309687946,-84.72880408054331
-242.77692652476472,-184.53754394577555,-182.77924705580682,-83.87590032943393
-179.09780891576068,-242.36446767965617,-41.248248786730905,-46.70503478933172
-232.01920230891918,-167.19118481971628,-41.0,-79.57116832649486
-191.3447731390341,-140.4308563028149,-156.8468474833352,-41.713163421146916
-182.4560567679187,-177.2675641037032,-40.24763396244916,-46.16307314299366
-164.7564717212848,-238.11973508092265,-39.164348341208495,-50.185403443328816
-229.66855369665987,-128.28533750289003,-44.51589924111855,-44.83074636730945
-155.93767442594398,-230.58540841766242,-171.91755203003171,-58.81271935672943
-173.7733331341586,-168.62883079783717,-35.976206392928766,-36.11131394483625
-179.0327725812912,-157.8549245552992,-132.74107809145963,-71.92679252470623
-178.12924053955896,-109.41078010343855,-88.15974106308867,-46.11491941560404
-219.85589462932683,-116.43718429635359,-74.03026695362934,-69.64921793115923
-217.41383948272755,-170.20920013732257,-35.28946610465416,-47.2216899079163
-162.75656350343812,-256.72302080613645,-147.47023825851548,-37.0087894418398
-221.3575940775612,-185.04915305937547,-115.10891461222144,-62.233727032825676
-166.19015015722152,-285.66820479700755,-102.91102458229057,-40.68103878649117
-206.42796408980115,-159.63787434394732,-109.67928348845953,-57.740153787757734
-202.35743832635936,-140.13572194481685,-51.103751426941464,-36.52648886933718
-168.44487196046606,-154.1077809406222,-99.880570892512,-63.739817469202976
-173.29308018797704,-176.85561423291819,-56.93639201491982,-71.87565734300293
-168.91824635188541,-100.2803048423601,-118.8889284228616,-58.41642234258113
-196.25694086083627,-151.781572432973,-100.0244085390742,-46.09144596324792
-228.66069885513878,-223.72644870135073,-122.89880874649364,-42.64221280956872
-198.42093237615506,-191.27699782702123,-124.92186530093011,-45.15218622674655
-243.71962203776798,-116.53624700167438,-111.00699057356138,-92.46466937798378
-187.55826499721786,-187.13954216709118,-175.6399128834514,-51.583028626548696
-210.25164280045004,-91.89254400180378,-199.04847742946572,-49.95144440796813
-190.14603099497134,-221.13858123683423,-47.117174237732094,-44.20038696581189
-162.80814495671825,-123.06156016117131,-88.02212271708296,-53.56849379656453
-228.0417396640283,-202.21409313601836,-96.7765565375324,-60.516009765353004
-195.1748736358655,-140.6928658729118,-145.27660940202855,-84.94235202197179
-232.34395722351903,-106.06143411523793,-49.669996289545715,-47.208285658189624
-570.7880037475169,-265.2773917307371,-90.37681989996857,-47.29805992939097
-304.7602914954731,-162.62153011195326,-55.150365461497046,-49.92588386149988
-171.58961171168204,-178.212635214404,-155.57340828392347,-52.5849109208998
-210.87071829706832,-233.3299406583186,-141.10160730880887,-50.52781138289408
-205.33618953745804,-144.38661462662668,-43.67009109498181,-84.20310309828815
-253.93175672526206,-99.8075763336717,-111.48805812642692,-49.14584264603651
-152.03286766336157,-140.92133039892545,-130.61651278682342,-53.922228234368156
-162.21089467081595,-115.54100972022363,-142.65318600581867,-54.664966454236044
-155.45553099791505,-231.65784276421607,-117.40210973616983,-52.289799428616625
-191.04585437436478,-114.32299484794454,-109.97711168830872,-53.72496948016583
-179.21599658310652,-221.66348898766898,-96.07952563386071,-56.10878719583616
-172.3485509838377,-134.05774614597618,-100.60122802149897,-61.40535800616214
-192.85334589161562,-175.92221864135496,-120.46381779368987,-63.24433509018544
-157.6562663952837,-207.49791821959806,-59.75113758764735,-57.37323387789747
-181.82525531862174,-126.10065037146104,-119.37907943690698,-70.67788706137986
-248.80540608245457,-156.30613400271145,-104.656297286482,-46.10471334546031
-165.13264379787066,-231.29809264905674,-80.98740453895724,-69.65544634366081
-182.9985200237819,-118.9592525218306,-72.01874531967508,-51.798761982394645
-225.55088581363043,-103.69220080514523,-39.38063091288709,-120.39833283664649
-175.8570518656274,-220.92524353605302,-34.09378804066906,-74.82668568693758
-528.5243930026971,-177.01903590116774,-42.30720003352082,-48.72074917079777
-169.9884796777926,-142.15045364031624,-133.36451108783533,-46.24952451914627
-240.26480605134952,-147.04971405003135,-38.20131287190847,-66.36720101138991
-297.22044912393415,-86.27838728382662,-154.54077659704308,-51.205636578043375
-149.58283234019856,-280.056114081081,-64.7254783489735,-41.34653830734047
-186.65598805400796,-193.67873420899383,-107.61226328255758,-53.85383436726974
-195.51626272957913,-67.09738229976307,-75.46390033215786,-38.00600165663588
-182.47860480186353,-225.83624256490816,-87.90785867169406,-41.116413045700874
-186.50813161277574,-127.70598075899535,-163.0568174683229,-44.17212337739845
-254.82865640721212,-109.96856807771731,-154.6700860683256,-59.818615072287365
-143.2174798035239,-269.6453657843515,-97.719836840291,-41.942153893851376
-274.32081026007484,-168.14262605970913,-133.72557504679958,-37.54786913812469
-249.3811701194183,-263.10756159475585,-119.30860721183696,-56.891892566398376
-182.79163083281625,-299.5652226905705,-119.47351760698052,-62.37751039750721
-195.515049380101,-279.1755224114429,-105.70176374319377,-62.29224013889535
-171.35779155306665,-128.8892279626083,-124.87035137580796,-70.15408721222343
-215.79819868582044,-284.06113478385686,-126.45144475523449,-54.50654460891882
-186.65256397874242,-186.61295730045205,-172.24679492912068,-65.80961257034487
-232.91187402426982,-61.69024242449965,-138.74626591758926,-39.056417681251325
-331.3240666109314,-114.52343085608908,-44.39764555265913,-52.07941673083268
-177.00649404948788,-148.5007852042248,-100.94570463510469,-63.894160924305126
-235.69305559877037,-76.2879492328762,-114.42390347013654,-36.437719382007565
-212.70315911278254,-138.1317874290897,-35.25315639824678,-58.301629764564105
-1514.8474863249141,-113.6700974844894,-51.03517962899308,-39.72317271194843
-264.88139932721253,-188.39361518449402,-110.08168065637834,-51.9745668774337
-256.13900734905405,-161.41497902642635,-49.91623922651742,-37.656936832343604
-178.7918986485428,-192.79033633742245,-163.18890371927415,-59.253102260573925
-216.0560359837768,-182.11767325907337,-36.3441054946179,-65.89276519979325
-315.8135153913162,-227.97111247158657,-75.89460657698848,-40.50658593564393
-205.34707125509266,-233.53694403676184,-44.42377285204343,-41.57237581609152
-235.94664098465307,-232.93140455289512,-99.44384277396873,-48.07862727263325
-276.40894503339604,-188.11800860521484,-54.53997513367171,-47.1589084800178
-169.83173437666616,-256.5002601274909,-40.13337344846742,-55.05046259031444
-250.86686960481768,-176.44531794538102,-159.911151921337,-51.11520607440932
-170.82097636033765,-108.40417023668195,-38.38218016442673,-65.24953041958572
-237.00020302725733,-194.47419454503776,-34.141772123438614,-54.55768343621694
-250.4320492608326,-227.5527857538101,-33.0,-53.71443486156981
-164.7368260787605,-208.1364575552839,-43.309580892945036,-46.204831014776644
-169.5651704293615,-166.38826512523747,-84.37969306892043,-35.64754262024975
-222.64036238503684,-240.52279061665604,-173.0865825053411,-76.39127316219623
-200.5175107515411,-192.17819518643822,-104.33168718321804,-36.209541764404044
-152.11270402216323,-242.71801020485,-153.4876870220592,-66.71984086075034
-199.8615431782086,-189.8182556108098,-93.30659158470479,-53.60012259629035
-223.91280744103855,-158.08690028939608,-59.071360405479204,-59.87874670353024
-176.6319076373615,-181.13973990165513,-163.88695475826717,-60.93507770795751
-192.58361782534422,-166.36275991926448,-79.50397994365156,-45.6526612416938
-237.0591093711183,-222.21715880113283,-35.537151433516605,-37.60937254689316
-175.05762620377433,-150.84172856268628,-115.10475239297226,-56.10890652687523
-200.99657653174663,-284.61648273018983,-127.4556923931767,-37.00529991748759
-257.9242800995962,-241.80834333514312,-35.39114041212042,-68.44069093752826
-164.96949790855817,-193.81991031905778,-79.30498692253255,-43.1244189110074
-712.4410851756691,-249.48447466145126,-136.00463261602093,-44.26959782523154
-168.74316798036293,-165.71087434873792,-37.96776306583498,-34.07872333482223
-209.79213432848172,-130.61238327611346,-82.37089770099342,-54.90133865342159
-251.69218526009234,-193.87016528283104,-36.139163894393185,-47.335289322059744
-219.34689217418554,-91.32445902030237,-36.74597082895997,-44.08344796606495
-165.6456500532322,-158.37077295045844,-72.8830859728532,-53.58464308666999
-197.28365629870746,-189.33528378840091,-78.48502855971603,-63.445693932400104
-164.03464777161523,-211.60952247814376,-93.12159508492441,-40.00564422348446
-197.23200132833588,-155.4230047228783,-57.232891949232986,-51.24703298502192
-157.7033494336821,-109.07988792460384,-94.81346785461503,-61.00216563126652
-235.6641656798658,-121.97712594467703,-146.06223063739742,-59.14884177497169
-186.33128226525207,-133.26427002917643,-43.94959205845349,-68.2881014610758
-226.40176358449105,-122.11017016711182,-58.751234854442316,-46.16724843053431
-210.02680237368702,-161.46772689446442,-128.4370503098728,-47.913335205398496
-172.9868588967138,-140.17730750436044,-143.94982929429136,-39.08179135342287
-172.8924724218127,-154.65879461421454,-66.52978767848094,-59.9058841315294
-177.55121326426186,-101.98818686014263,-161.77109736379984,-43.045242379400015
-197.43381238002334,-132.63852431350898,-181.59626989663707,-36.6985506640159
-156.20069746701026,-226.76879442119426,-98.38092226954281,-43.60401276071191
-213.70036475977665,-171.9720349253594,-46.266721228139524,-38.25540060487711
-186.9228983758579,-157.14790151129844,-54.762579793000334,-48.44058992231394
-175.8119433007665,-112.00426188607304,-62.513686313173515,-53.80711209395465
-215.20681716735714,-165.20276416350544,-156.18811126635148,-38.82427670454906
-198.3932184567591,-194.27728947680265,-161.1776376520319,-63.183826249818
-203.59243824306213,-137.92772947346322,-37.0,-49.78979279937439
-181.59037211016718,-156.7392270547599,-195.4258095841988,-42.112064507722756
-160.43139395116032,-239.76866072229822,-94.66530587942343,-65.96773081599859
-226.88220683546578,-170.39659320192206,-71.78002607014344,-46.60909679923573
-255.82934610799552,-109.27021206122518,-40.400409225226944,-54.79541971157698
-212.48845362819083,-161.75670747428646,-91.07205834327787,-83.54599722886198
-181.83219569838155,-137.58500160822166,-102.43547483628541,-79.29046309547539
-243.5106615555138,-140.96389157103164,-71.4590338719396,-58.93113576128467
-178.75446217697925,-118.41597852076202,-135.1743375251732,-58.28147546020601
-254.4418175695352,-287.7786870117725,-108.04596265496926,-70.61497786841525
-186.33245121803964,-192.73804904474602,-49.05797243426401,-62.72022672775782
-194.69992010808483,-106.99316927133185,-106.08411999498401,-44.091509307495976
-173.9114878897608,-196.06475791735417,-150.591246489446,-50.47955818069922
-247.20545744034703,-118.03895426644459,-86.65226962812588,-42.18419297194176
-186.53966838530948,-110.60837986046783,-78.66955421302742,-50.82283813911219
-246.7546634727263,-214.664670207641,-123.53692189286345,-51.40250358064633
-212.96849988524184,-175.84440994058852,-76.37351953995667,-51.29039312390071
-160.16255512837614,-177.01295655832297,-146.1084721282648,-53.87760270802872
-283.5548978716018,-91.78353256544365,-132.50814155777908,-50.59124959872576
-199.67928208861062,-203.5833149121045,-105.3018345768954,-42.49205374163932
-793.7435367332421,-166.15498146103414,-99.30307639789571,-39.304585732288324
-177.37310786550478,-69.39840079169615,-142.1832213456586,-50.379905102625365
-449.3118089731262,-139.571929640295,-139.49803778002632,-39.62817793218422
-196.2773453680736,-213.91598894154228,-135.07381360885398,-68.73105706094798
-184.86065092815792,-115.48644259366006,-163.25615338387428,-47.467980590348546
-223.3688960600308,-102.23672255868559,-146.29088037737986,-42.828423382979274
-458.70706110465443,-87.78332301746244,-155.68761745101648,-49.52896493239951
-209.12686280182746,-252.49228183434587,-123.05121272690569,-63.39909831307592
-181.18288791372558,-167.15554815035355,-144.115910625058,-54.058407472090984
-224.26001245028777,-215.25296831509772,-125.48618234121957,-37.379591063083645
-247.36026642704252,-155.04019804244518,-48.101879587843015,-37.3665777091086
-168.79679093233688,-125.5440205875702,-178.44794549190777,-65.78919774537555
-216.89225410282296,-53.186649458071344,-90.88120355203088,-55.199425673530094
-204.44240024656358,-97.00128882558454,-85.86148169855727,-58.615895082743016
-197.4834711870723,-153.1405765348256,-160.79879809306482,-44.99817787310346
-188.1453558970344,-122.51371885826678,-165.22782187891272,-37.088255315038275
-265.05943885776946,-225.31255097281613,-49.661662394071506,-50.16201449669537
-181.78478134110276,-233.77200411465256,-60.83137405624105,-59.316675435816286
-263.26309798206444,-240.9367413329466,-151.72614249237012,-45.577931139616105
-178.51630632573952,-88.14873299428439,-48.24696561100482,-39.023675606552366
-251.58339994788997,-285.10906984117474,-133.9184799076285,-44.725783803212494
-218.38674220764366,-290.0030552187476,-151.07641555625835,-36.91059863272567
-198.25554570170783,-276.456203935004,-50.794607337662484,-44.33151020382385
-259.3453245388878,-177.6330802144804,-168.23445784224364,-53.60400034111759
-195.1583726424633,-261.40503952398694,-50.82724454825366,-65.14023459687118
-393.5849041743966,-116.09308779018129,-136.9376175732025,-55.15082385612164
-211.06359082263032,-102.57363404690841,-121.75989284743424,-49.01504976557605
-186.62040494928837,-144.09118980346926,-42.6070749840719,-45.96457056324594
-214.27996976652258,-192.9384939347043,-64.48304199388156,-63.24193305214204
-259.7549935140341,-155.67744236571963,-40.0,-62.26667153990203
-247.04219504052222,-173.40326443254497,-56.1383084663458,-81.49562640559091
-171.48180395910117,-145.4493376777491,-38.0,-54.293301380229
-183.91156431946513,-136.8905314953748,-44.39938789199181,-63.500642972007356
-162.3938792720033,-169.50624212223113,-41.0,-53.24978423163142
-208.12421258528389,-185.3630594567043,-41.0,-59.75733389574765
-181.6110168362397,-193.84383892457066,-57.07322841103659,-48.12205667527695
-245.04893221810488,-283.26524749259266,-66.80017757343342,-50.95951500523068
-218.77929132406595,-149.98374800528944,-73.98237099938862,-40.16149661328073
-186.62437950996897,-406.51902460901215,-104.87694251400865,-36.59758155102423
-180.95503679479805,-223.00484448950942,-39.0,-38.47931387100666
-167.30646192875835,-229.66939594462863,-43.56991379778585,-38.79948318982041
-211.2112113645023,-106.19933160422462,-100.56585698958551,-48.64188568413093
